INFO 2025-05-06 20:54:48,275 autoreload 44723 8249968704 Watching for file changes with StatReloader
INFO 2025-05-06 20:54:48,482 server 44723 6182858752 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-05-06 20:54:48,482 server 44723 6182858752 Configuring endpoint tcp:port=8000:interface=127.0.0.1
INFO 2025-05-06 20:54:48,482 server 44723 6182858752 Listening on TCP address 127.0.0.1:8000
WARNING 2025-05-06 20:54:52,050 log 44723 6216511488 Not Found: /test/chat/
INFO 2025-05-07 07:23:18,465 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51091][0m
INFO 2025-05-07 07:23:18,508 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51094]
INFO 2025-05-07 07:23:18,511 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51094]
INFO 2025-05-07 07:23:26,854 runserver 70502 6112391168 [32mHTTP POST /swap/channel/2/ 302 [0.05, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:26,878 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.02, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:26,882 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51087]
INFO 2025-05-07 07:23:26,900 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:26,910 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51097]
INFO 2025-05-07 07:23:26,914 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51097]
INFO 2025-05-07 07:23:28,793 runserver 70502 6112391168 [32mHTTP POST /swap/channel/2/ 302 [0.04, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:28,821 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.02, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:28,828 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51097]
INFO 2025-05-07 07:23:28,855 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51098]
INFO 2025-05-07 07:23:28,861 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51098]
INFO 2025-05-07 07:23:30,076 runserver 70502 6112391168 [32mHTTP POST /swap/channel/2/ 302 [0.04, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:30,103 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.02, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:30,110 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51098]
INFO 2025-05-07 07:23:30,130 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51099]
INFO 2025-05-07 07:23:30,135 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51099]
INFO 2025-05-07 07:23:31,205 runserver 70502 6112391168 [32mHTTP POST /swap/channel/2/ 302 [0.04, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:31,236 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:31,244 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51099]
INFO 2025-05-07 07:23:31,266 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51100]
INFO 2025-05-07 07:23:31,270 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51100]
INFO 2025-05-07 07:23:32,594 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51094]
INFO 2025-05-07 07:23:32,642 runserver 70502 6112391168 [mHTTP GET /swap/channel/manage/2/75 200 [0.04, 127.0.0.1:51091][0m
INFO 2025-05-07 07:23:32,698 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51102]
INFO 2025-05-07 07:23:32,704 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51102]
INFO 2025-05-07 07:23:33,901 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.04, 127.0.0.1:51091][0m
INFO 2025-05-07 07:23:33,934 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51091][0m
INFO 2025-05-07 07:23:34,153 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=330f7a1cadc74b70a8b2baceebf6dbd8 200 [0.01, 127.0.0.1:51091][0m
INFO 2025-05-07 07:23:45,645 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51041][0m
WARNING 2025-05-07 07:23:45,672 log 70502 6247002112 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-05-07 07:23:45,672 runserver 70502 6112391168 [33mHTTP GET /.well-known/appspecific/com.chrome.devtools.json 404 [0.03, 127.0.0.1:51107][0m
INFO 2025-05-07 07:23:53,268 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.06, 127.0.0.1:51107][0m
INFO 2025-05-07 07:23:53,300 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51100]
INFO 2025-05-07 07:23:53,320 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/toolbar.js 200 [0.00, 127.0.0.1:51138][0m
INFO 2025-05-07 07:23:53,320 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51107][0m
INFO 2025-05-07 07:23:53,321 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/toolbar.css 200 [0.01, 127.0.0.1:51041][0m
WARNING 2025-05-07 07:23:53,339 log 70502 6196523008 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-05-07 07:23:53,339 runserver 70502 6112391168 [33mHTTP GET /.well-known/appspecific/com.chrome.devtools.json 404 [0.02, 127.0.0.1:51139][0m
INFO 2025-05-07 07:23:53,402 runserver 70502 6112391168 [mHTTP GET /static/js/project.js 200 [0.00, 127.0.0.1:51139][0m
INFO 2025-05-07 07:23:53,419 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51141]
INFO 2025-05-07 07:23:53,424 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/print.css 200 [0.01, 127.0.0.1:51139][0m
INFO 2025-05-07 07:23:53,428 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/utils.js 200 [0.01, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:53,436 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51141]
WARNING 2025-05-07 07:23:53,494 log 70502 6247002112 Not Found: /favicon.ico
WARNING 2025-05-07 07:23:53,495 runserver 70502 6112391168 [33mHTTP GET /favicon.ico 404 [0.02, 127.0.0.1:51041][0m
INFO 2025-05-07 07:23:56,172 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.04, 127.0.0.1:51091][0m
INFO 2025-05-07 07:23:56,202 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.02, 127.0.0.1:51091][0m
INFO 2025-05-07 07:23:56,428 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=ae4b26b9231246c68fb3c0ff34455817 200 [0.01, 127.0.0.1:51091][0m
INFO 2025-05-07 07:24:11,153 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.06, 127.0.0.1:51041][0m
INFO 2025-05-07 07:24:11,170 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51141]
INFO 2025-05-07 07:24:11,189 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51139][0m
WARNING 2025-05-07 07:24:11,210 log 70502 6247002112 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-05-07 07:24:11,210 runserver 70502 6112391168 [33mHTTP GET /.well-known/appspecific/com.chrome.devtools.json 404 [0.03, 127.0.0.1:51041][0m
INFO 2025-05-07 07:24:11,262 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51215]
INFO 2025-05-07 07:24:11,272 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51215]
INFO 2025-05-07 07:24:20,799 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.02, 127.0.0.1:51091][0m
INFO 2025-05-07 07:24:20,826 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.01, 127.0.0.1:51091][0m
INFO 2025-05-07 07:24:21,077 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=6cf2f85f16994938b4e6d49e638920b3 200 [0.01, 127.0.0.1:51091][0m
INFO 2025-05-07 07:24:48,989 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51041][0m
INFO 2025-05-07 07:24:48,994 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51215]
INFO 2025-05-07 07:24:49,004 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51041][0m
INFO 2025-05-07 07:24:49,093 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51247]
INFO 2025-05-07 07:24:49,102 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51247]
INFO 2025-05-07 07:24:51,898 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.04, 127.0.0.1:51091][0m
INFO 2025-05-07 07:24:51,932 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51091][0m
INFO 2025-05-07 07:24:52,159 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=df3df23a167443618bfdd582451e7d40 200 [0.02, 127.0.0.1:51091][0m
INFO 2025-05-07 07:25:05,488 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:05,494 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51247]
INFO 2025-05-07 07:25:05,511 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:05,604 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51249]
INFO 2025-05-07 07:25:05,614 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51249]
INFO 2025-05-07 07:25:06,237 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:06,243 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51249]
INFO 2025-05-07 07:25:06,277 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51250]
INFO 2025-05-07 07:25:06,280 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51250]
INFO 2025-05-07 07:25:06,825 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:06,835 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51250]
INFO 2025-05-07 07:25:06,848 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:06,913 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51251]
INFO 2025-05-07 07:25:06,922 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51251]
INFO 2025-05-07 07:25:17,504 runserver 70502 6112391168 [mHTTP GET /swap/channel/ 200 [0.05, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:17,524 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:17,532 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51251]
INFO 2025-05-07 07:25:29,570 runserver 70502 6112391168 [mHTTP GET /swap/channel/ 200 [0.06, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:29,598 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:33,416 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:33,434 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51041][0m
INFO 2025-05-07 07:25:33,448 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51256]
INFO 2025-05-07 07:25:33,454 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51256]
INFO 2025-05-07 07:26:01,827 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51102]
INFO 2025-05-07 07:26:01,898 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51289]
INFO 2025-05-07 07:26:01,910 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51289]
INFO 2025-05-07 07:26:06,889 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51289]
INFO 2025-05-07 07:26:06,929 runserver 70502 6112391168 [32mHTTP POST /swap/channel/2/ 302 [0.03, 127.0.0.1:51290][0m
INFO 2025-05-07 07:26:06,947 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.01, 127.0.0.1:51290][0m
INFO 2025-05-07 07:26:07,071 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51292]
INFO 2025-05-07 07:26:07,075 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51292]
INFO 2025-05-07 07:28:02,286 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51292]
INFO 2025-05-07 07:28:02,341 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:02,451 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51303]
INFO 2025-05-07 07:28:02,457 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51303]
INFO 2025-05-07 07:28:03,263 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51303]
INFO 2025-05-07 07:28:03,310 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:03,350 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51304]
INFO 2025-05-07 07:28:03,354 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51304]
INFO 2025-05-07 07:28:03,870 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51304]
INFO 2025-05-07 07:28:03,926 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:03,969 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51305]
INFO 2025-05-07 07:28:03,973 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51305]
INFO 2025-05-07 07:28:04,601 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51305]
INFO 2025-05-07 07:28:04,641 runserver 70502 6112391168 [mHTTP GET /swap/channel/ 200 [0.03, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:05,478 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.03, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:06,662 runserver 70502 6112391168 [mHTTP GET /swap/channel/ 200 [0.05, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:08,618 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.03, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:09,453 runserver 70502 6112391168 [mHTTP GET /swap/facilitator_dashboard/ 200 [0.04, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:10,345 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.04, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:13,624 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.03, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:14,568 runserver 70502 6112391168 [mHTTP GET /swap/channel/ 200 [0.04, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:17,078 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51302][0m
INFO 2025-05-07 07:28:17,120 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51306]
INFO 2025-05-07 07:28:17,125 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51306]
INFO 2025-05-07 07:28:22,207 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51306]
INFO 2025-05-07 07:28:22,262 runserver 70502 6112391168 [mHTTP GET /swap/facilitator_dashboard/edit/2/ 200 [0.04, 127.0.0.1:51302][0m
INFO 2025-05-07 07:30:16,599 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.04, 127.0.0.1:51374][0m
INFO 2025-05-07 07:30:17,139 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.08, 127.0.0.1:51374][0m
INFO 2025-05-07 07:30:17,655 runserver 70502 6112391168 [mHTTP GET /swap/channel/ 200 [0.04, 127.0.0.1:51374][0m
INFO 2025-05-07 07:30:23,240 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51374][0m
INFO 2025-05-07 07:30:23,278 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51375]
INFO 2025-05-07 07:30:23,284 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51375]
INFO 2025-05-07 07:30:38,817 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51375]
INFO 2025-05-07 07:30:38,880 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51374][0m
INFO 2025-05-07 07:30:38,923 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51380]
INFO 2025-05-07 07:30:38,927 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51380]
INFO 2025-05-07 07:30:39,944 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51380]
INFO 2025-05-07 07:30:39,999 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51381][0m
INFO 2025-05-07 07:30:40,033 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.01, 127.0.0.1:51381][0m
INFO 2025-05-07 07:30:40,034 runserver 70502 6112391168 [mHTTP GET /static/js/project.js 200 [0.01, 127.0.0.1:51383][0m
INFO 2025-05-07 07:30:40,035 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/toolbar.css 200 [0.01, 127.0.0.1:51384][0m
INFO 2025-05-07 07:30:40,036 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/toolbar.js 200 [0.01, 127.0.0.1:51385][0m
INFO 2025-05-07 07:30:40,041 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/utils.js 200 [0.00, 127.0.0.1:51381][0m
INFO 2025-05-07 07:30:40,142 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51386]
INFO 2025-05-07 07:30:40,149 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/print.css 200 [0.00, 127.0.0.1:51381][0m
INFO 2025-05-07 07:30:40,151 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51386]
WARNING 2025-05-07 07:30:40,176 log 70502 6213349376 Not Found: /favicon.ico
WARNING 2025-05-07 07:30:40,176 runserver 70502 6112391168 [33mHTTP GET /favicon.ico 404 [0.02, 127.0.0.1:51381][0m
INFO 2025-05-07 07:30:41,250 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51386]
INFO 2025-05-07 07:30:41,288 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:41,318 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:41,321 runserver 70502 6112391168 [mHTTP GET /static/js/project.js 200 [0.00, 127.0.0.1:51391][0m
INFO 2025-05-07 07:30:41,321 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/toolbar.css 200 [0.00, 127.0.0.1:51392][0m
INFO 2025-05-07 07:30:41,321 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/toolbar.js 200 [0.00, 127.0.0.1:51393][0m
INFO 2025-05-07 07:30:41,327 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/utils.js 200 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:41,436 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51397]
INFO 2025-05-07 07:30:41,442 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/print.css 200 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:41,444 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51397]
WARNING 2025-05-07 07:30:41,468 log 70502 6230175744 Not Found: /favicon.ico
WARNING 2025-05-07 07:30:41,468 runserver 70502 6112391168 [33mHTTP GET /favicon.ico 404 [0.02, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:50,260 runserver 70502 6112391168 [mHTTP GET /static/js/project.js 200 [0.01, 127.0.0.1:51410][0m
INFO 2025-05-07 07:30:50,283 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2/ 302 [0.03, 127.0.0.1:51409][0m
INFO 2025-05-07 07:30:50,284 runserver 70502 6112391168 [mHTTP GET /static/css/project.css.map 200 [0.00, 127.0.0.1:51410][0m
INFO 2025-05-07 07:30:50,324 runserver 70502 6112391168 [mHTTP GET /accounts/login/?next=/swap/channel/2/ 200 [0.04, 127.0.0.1:51410][0m
INFO 2025-05-07 07:30:57,570 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51397]
INFO 2025-05-07 07:30:57,627 runserver 70502 6112391168 [mHTTP GET /swap/facilitator_dashboard/ 200 [0.04, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:57,677 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:59,193 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.03, 127.0.0.1:51389][0m
INFO 2025-05-07 07:30:59,224 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:01,374 runserver 70502 6112391168 [mHTTP GET /users/me/ 200 [0.04, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:01,407 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:02,129 runserver 70502 6112391168 [mHTTP GET /swap/facilitator_dashboard/ 200 [0.04, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:02,704 runserver 70502 6112391168 [mHTTP GET /about/ 200 [0.03, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:03,254 runserver 70502 6112391168 [mHTTP GET /swap/channel/ 200 [0.04, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:03,285 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:06,841 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:06,876 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:06,889 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51415]
INFO 2025-05-07 07:31:06,894 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51415]
INFO 2025-05-07 07:31:13,450 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51415]
INFO 2025-05-07 07:31:13,504 runserver 70502 6112391168 [mHTTP GET /swap/channel/manage/2/76 200 [0.04, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:13,546 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51389][0m
INFO 2025-05-07 07:31:13,558 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51416]
